"Gene ID","Product Description","Log2 FC MF/PF","-Log10(P-Value)","significance","Log2 FC PF/MF","FC MF/PF","P value FC MF/PF"
"Tb927.1.4010","primase 2",0.348679036045304,1.52287874528034,"Not Significant",-0.348679036045304,1.27339414511684,0.03
"Tb927.1.4020","hypothetical protein",0.347599170738772,0.96657624451305,"Not Significant",-0.347599170738772,1.27244135910494,0.108
"Tb927.1.4040","hypothetical protein, conserved",0.977488404034485,3.28903688100472,"Not Significant",-0.977488404034485,1.96903452008119,0.000514
"Tb927.1.4050","ser/thr protein phosphatase, putative",-0.49210445320122,2.38721614328026,"Not Significant",0.49210445320122,0.710987226929685,0.0041
"Tb927.1.4100","cytochrome oxidase subunit IV",-2.54433557098108,2.78781239559604,"Down in MF",2.54433557098108,0.171426782552895,0.00163
"Tb927.1.4140","Bardet-Biedl syndrome 5 protein",0.476312401760725,2.29413628771608,"Not Significant",-0.476312401760725,1.39118318645941,0.00508
"Tb927.1.4160","hypothetical protein, conserved",-0.540788058573608,2.68193666503724,"Not Significant",0.540788058573608,0.687395323280125,0.00208
"Tb927.1.4180","leucine-rich repeat protein (LRRP), putative",0.00913083880904243,0,"Not Significant",-0.00913083880904243,1.00634908571309,1
"Tb927.1.420","retrotransposon hot spot protein 5 (RHS5), putative",-0.143943454081667,0.413412695328245,"Not Significant",0.143943454081667,0.905041934984067,0.386
"Tb927.1.4220","Ydr279p protein family (RNase H2 complex component), putative",-0.319679661186086,1.93181413825384,"Not Significant",0.319679661186086,0.80124776845276,0.0117
"Tb927.1.4230","hypothetical protein, conserved",0.045051762894253,0.0634862575211067,"Not Significant",-0.045051762894253,1.03172019604006,0.864
"Tb927.1.4250","hypothetical protein, conserved",0.0658264751852783,0.127843727251707,"Not Significant",-0.0658264751852783,1.04668438105207,0.745
"Tb927.1.4280","hypothetical protein, conserved",0.794248973484803,3.5016894462104,"Not Significant",-0.794248973484803,1.73417437681669,0.000315
"Tb927.1.4300","chaperone protein DnaJ, putative",0.366866814899464,1.51144928349956,"Not Significant",-0.366866814899464,1.28954919800608,0.0308
"Tb927.1.4310","Flagellum attachment zone protein 2",0.620159480022059,3.35457773065091,"Not Significant",-0.620159480022059,1.53704508166784,0.000442
"Tb927.1.4340","hypothetical protein, conserved",0.739378345312721,3.63638802010786,"Not Significant",-0.739378345312721,1.66945631813572,0.000231
"Tb927.1.4370","Putative integral membrane protein conserved region (DUF2404), putative",0.723092487457583,3.29499204066666,"Not Significant",-0.723092487457583,1.65071663681886,0.000507
"Tb927.1.4380","Putative integral membrane protein conserved region (DUF2404), putative",0.931150023716862,3.65560772631489,"Not Significant",-0.931150023716862,1.90679536508802,0.000221
"Tb927.1.4400","hypothetical protein, conserved",0.315065420079678,1.35066514128786,"Not Significant",-0.315065420079678,1.24406806521117,0.0446
"Tb927.1.4410","hypothetical protein, conserved",0.00898355240178037,0,"Not Significant",-0.00898355240178037,1.00624635161386,1
"Tb927.1.4420","ABC transporter, putative",-1.36702948515718,2.23807216157947,"Down in MF",1.36702948515718,0.387688679684375,0.00578
"Tb927.1.4450","calcium-activated potassium channel, putative",0.638429858666341,3.97469413473523,"Not Significant",-0.638429858666341,1.55663409143366,0.000106
"Tb927.1.4470","hypothetical protein, conserved",0.462614854826952,2.60205999132796,"Not Significant",-0.462614854826952,1.37803721989265,0.0025
"Tb927.1.4480","WD repeat and HMG-box DNA-binding protein, putative",-0.129032663428579,0.801342913045577,"Not Significant",0.129032663428579,0.914444385729414,0.158
"Tb927.1.4490","acetyltransferase, putative",-0.546280828798949,0.899629454882437,"Not Significant",0.546280828798949,0.684783180065876,0.126
"Tb927.1.4500","SNARE associated Golgi protein, putative",0.282785172934906,1.61083391563547,"Not Significant",-0.282785172934906,1.21654119392087,0.0245
"Tb927.1.4520","Zinc finger, C3HC4 type (RING finger), putative",1.4151466368944,5.12378215940836,"Up in MF",-1.4151466368944,2.66686840344515,7.52e-06
"Tb927.1.4540","cyclin-like F-box protein 1A",1.12219771930587,3.94309514866353,"Up in MF",-1.12219771930587,2.17678318794361,0.000114
"Tb927.1.4560","cyclin-like F-box protein 1B",1.14751577986978,3.85078088734462,"Up in MF",-1.14751577986978,2.21532102985032,0.000141
"Tb927.1.4580","cyclin-like F-box protein 1C",1.24559509206393,4.07883394936226,"Up in MF",-1.24559509206393,2.37116341281752,8.34e-05
"Tb927.1.4600","cyclin-like F-box protein 1D",1.11765002595871,3.85698519974591,"Up in MF",-1.11765002595871,2.16993229009864,0.000139
"Tb927.1.4630","cyclin-like F-box protein 1E",1.15277114087218,3.71896663275227,"Up in MF",-1.15277114087218,2.22340558142813,0.000191
"Tb927.1.4650","cyclin-like F-box protein 2",3.54429673419513,5.12378215940836,"Up in MF",-3.54429673419513,11.6664743497136,7.52e-06
"Tb927.1.4680","Kinetochore interacting protein 6",0.0311569695339083,0.0114410431213845,"Not Significant",-0.0311569695339083,1.02183125496193,0.974
"Tb927.1.4690","arginine N-methyltransferase",-0.718907324219979,3.37365963262496,"Not Significant",0.718907324219979,0.607557422945764,0.000423
"Tb927.1.470","Protein of unknown function (DUF1181), putative",1.14729703703086,2.23284413391782,"Up in MF",-1.14729703703086,2.21498516616282,0.00585
"Tb927.1.4700","hypothetical protein, conserved",0.395295718997128,1.87289520163519,"Not Significant",-0.395295718997128,1.31521232057577,0.0134
"Tb927.1.4710","hypothetical protein, conserved",1.00870672088021,3.57511836336893,"Up in MF",-1.00870672088021,2.01210657313564,0.000266
"Tb927.1.4720","SET domain containing protein, putative",-0.592475188188524,3.71896663275227,"Not Significant",0.592475188188524,0.663204091238011,0.000191
"Tb927.1.4730","Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative",-0.251797291194382,0.568636235841013,"Not Significant",0.251797291194382,0.839849489417637,0.27
"Tb927.1.4740","FAM91 N-terminus/FAM91 C-terminus, putative",0.475822037983484,2.06499684854635,"Not Significant",-0.475822037983484,1.39071041161759,0.00861
"Tb927.1.4760","Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative",0.538154158662144,3.05060999335509,"Not Significant",-0.538154158662144,1.45211343667559,0.00089
"Tb927.1.4780","Alpha/beta hydrolase domain-containing protein",0.154350569604501,0.84163750790475,"Not Significant",-0.154350569604501,1.1129205233361,0.144
"Tb927.1.480","leucine-rich repeat protein (LRRP), putative",0.632714227884048,2.15242734085789,"Not Significant",-0.632714227884048,1.55047926002993,0.00704
"Tb927.1.4800","hypothetical protein, conserved",0.436605606692212,2.36754270781528,"Not Significant",-0.436605606692212,1.35341624154625,0.00429
"Tb927.1.4830","phospholipase A1",-0.314318074416157,0.625251653989896,"Not Significant",0.314318074416157,0.804231040658981,0.237
"Tb927.1.4870","expression site-associated gene 1 (ESAG1) protein, putative",6.78579336195498,4.57024771999759,"Up in MF",-6.78579336195498,110.338568773386,2.69e-05
"Tb927.1.4890","expression site-associated gene 2 (ESAG2) protein, putative",6.1614959791393,4.92811799269387,"Up in MF",-6.1614959791393,71.5805626663909,1.18e-05
"Tb927.1.490","hypothetical protein",1.22680916477314,2.65757731917779,"Up in MF",-1.22680916477314,2.34048767002012,0.0022
"Tb927.1.4900","expression site-associated gene 11 (ESAG11) protein, putative",7.33076668148233,4.01233373507373,"Up in MF",-7.33076668148233,160.983239424549,9.72e-05
"Tb927.1.4910","expression site-associated gene 1 (ESAG1) protein, putative",7.92242159141515,4.3777859770337,"Up in MF",-7.92242159141515,242.59762078172,4.19e-05
"Tb927.1.4920","hypothetical protein",0.90127681864781,1.80410034759077,"Not Significant",-0.90127681864781,1.86771822587566,0.0157
"Tb927.1.4970","hypothetical protein",0.520193723100234,1.15739076038944,"Not Significant",-0.520193723100234,1.43414781047695,0.0696
"Tb927.1.5000","hypothetical protein, conserved",-0.566920150898182,2.57348873863542,"Not Significant",0.566920150898182,0.675056353992835,0.00267
"Tb927.1.5030","leucine-rich repeat protein (LRRP), putative",0.2036801131451,1.13786862068696,"Not Significant",-0.2036801131451,1.151632264146,0.0728
"Tb927.1.5060","variant surface glycoprotein (VSG)-related, putative",3.42705343530919,4.12436006299583,"Up in MF",-3.42705343530919,10.7558783278075,7.51e-05
"Tb927.1.5080","expression site-associated gene 9 (ESAG9) protein, putative",6.10690355985492,4.92081875395237,"Up in MF",-6.10690355985492,68.9225206438278,1.2e-05
"Tb927.1.5100","expression site-associated gene 2 (ESAG2) protein, putative",7.18933427104347,5.12959609472097,"Up in MF",-7.18933427104347,145.950391551777,7.42e-06
"Tb927.1.5110","expression site-associated gene 11 (ESAG11) protein, putative",6.24351311354844,4.20830935097988,"Up in MF",-6.24351311354844,75.7678084224716,6.19e-05
"Tb927.1.5120","expression site-associated gene 1 (ESAG1) protein, putative",6.76487212081581,4.34678748622466,"Up in MF",-6.76487212081581,108.750039957287,4.5e-05
"Tb927.1.5150","hypothetical protein",9.02289844987959,3.24412514432751,"Up in MF",-9.02289844987959,520.191296085474,0.00057
"Tb927.1.5160","hypothetical protein",10.173602489397,3.54211810326601,"Up in MF",-10.173602489397,1154.94024035291,0.000287
"Tb927.1.5170","variant surface glycoprotein (VSG)-related, putative",8.34988063628755,4.63827216398241,"Up in MF",-8.34988063628755,326.260525783631,2.3e-05
"Tb927.1.5180","hypothetical protein",11.4169918814892,3.76700388960785,"Up in MF",-11.4169918814892,2734.36833793319,0.000171
"Tb927.1.5200","expression site-associated gene 1 (ESAG1) protein, putative",7.50207697474825,2.63078414258986,"Up in MF",-7.50207697474825,181.2801280038,0.00234
"Tb927.1.5220","expression site-associated gene 9 (ESAG9) protein, putative",0,0,"Not Significant",0,1,1
"Tb927.1.5240","expression site-associated gene 1 (ESAG1) protein, putative",8.65532043159245,3.45593195564972,"Up in MF",-8.65532043159245,403.191225352275,0.00035
"Tb927.1.5250","hypothetical protein",4.99172961187334,2.41907502432438,"Up in MF",-4.99172961187334,31.8170817204615,0.00381
"Tb927.1.5260","hypothetical protein",7.60145296876922,6.18508681872493,"Up in MF",-7.60145296876922,194.207212256655,6.53e-07
"Tb927.1.530","hypothetical protein, conserved",-0.208424850401965,0.59176003468815,"Not Significant",0.208424850401965,0.865481657610563,0.256
"Tb927.1.5300","variant surface glycoprotein (VSG), putative",9.78172504076223,4.30627305107635,"Up in MF",-9.78172504076223,880.22286669592,4.94e-05
"Tb927.1.5330","variant surface glycoprotein (VSG, atypical), putative",0.330021881603817,0.39040559077478,"Not Significant",-0.330021881603817,1.25703244000446,0.407
"Tb927.1.540","DNA-directed RNA polymerase III, putative",0.0600507373838284,0.133712660915805,"Not Significant",-0.0600507373838284,1.04250242341638,0.735
"Tb927.1.560","WD domain, G-beta repeat, putative",-0.217921375025819,1.10679324694015,"Not Significant",0.217921375025819,0.859803343112726,0.0782
"Tb927.1.570","Histone-lysine N-methyltransferase, H3 lysine-76 specific",-0.994229177162055,4.17522353752445,"Not Significant",0.994229177162055,0.502004020187765,6.68e-05
"Tb927.1.580","phosphate-repressible phosphate permease, putative",-0.997251435072102,1.34486156518862,"Not Significant",0.997251435072102,0.500953488000392,0.0452
"Tb927.1.600","phosphate-repressible phosphate permease, putative",-0.887380183154532,1.56383735295924,"Not Significant",0.887380183154532,0.540594903842669,0.0273
"Tb927.1.610","hypothetical protein, conserved",0.679018328615344,3.59176003468815,"Not Significant",-0.679018328615344,1.60104996160744,0.000256
"Tb927.1.630","histone chaperone ASF1A",-0.309897072455669,1.76700388960785,"Not Significant",0.309897072455669,0.806699310274038,0.0171
"Tb927.1.640","BRCA2",0.158497511562288,0.939302159646388,"Not Significant",-0.158497511562288,1.1161241499706,0.115
"Tb927.1.650","conserved protein, unknown function",0.747357791329083,2.80966830182971,"Not Significant",-0.747357791329083,1.67871554749143,0.00155
"Tb927.1.670","conserved protein, unknown function",-0.104245883951521,0.387216143280265,"Not Significant",0.104245883951521,0.930291091175088,0.41
"Tb927.1.690","hypothetical protein, conserved",-0.038665651051199,0.0660068361687577,"Not Significant",0.038665651051199,0.973554972331561,0.859
"Tb927.1.70","retrotransposon hot spot protein 4 (RHS4), putative",2.5260522855176,3.9100948885606,"Up in MF",-2.5260522855176,5.75993401926533,0.000123
"Tb927.1.700","phosphoglycerate kinase",1.04381782164064,3.67366413907125,"Up in MF",-1.04381782164064,2.06167628005951,0.000212
"Tb927.1.710","phosphoglycerate kinase",-1.26499558124957,3.97469413473523,"Down in MF",1.26499558124957,0.416100641805333,0.000106
"Tb927.1.720","phosphoglycerate kinase",-0.609221889279187,3.24033215531037,"Not Significant",0.609221889279187,0.655550174472987,0.000575
"Tb927.1.730","NADH-ubiquinone oxidoreductase complex I subunit, putative",-0.677686551678116,3.73518217699046,"Not Significant",0.677686551678116,0.625166963951759,0.000184
"Tb927.1.740","phosphatidylinositol-4-phosphate 5-kinase related",-0.581234087950406,2.88941028970075,"Not Significant",0.581234087950406,0.668391787388068,0.00129
"Tb927.1.750","Metal-binding domain-containing protein",0.462755395987629,1.83268266525182,"Not Significant",-0.462755395987629,1.37817146890471,0.0147
"Tb927.1.760","wd40 repeat domain-containing protein",0.41485283637701,2.66554624884907,"Not Significant",-0.41485283637701,1.33316267949561,0.00216
"Tb927.1.780","leucine-rich repeat-containing protein",0.356191785538566,1.53313237964589,"Not Significant",-0.356191785538566,1.28004256576776,0.0293
"Tb927.1.790","hypothetical transmembrane protein, conserved",0.189662744369244,1.27818938478745,"Not Significant",-0.189662744369244,1.14049707322357,0.0527
"Tb927.1.800","hypothetical transmembrane protein",0.498790070734732,1.16621562534352,"Not Significant",-0.498790070734732,1.41302801656165,0.0682
"Tb927.1.820","kelch domain-containing protein",0.448250197079681,1.31966448658544,"Not Significant",-0.448250197079681,1.3643844305505,0.0479
"Tb927.1.830","hypothetical protein, conserved",0.1821607750609,1.00788851221305,"Not Significant",-0.1821607750609,1.13458191658495,0.0982
"Tb927.1.840","transmembrane protein, putative",-0.101420446566303,0.223298816011589,"Not Significant",0.101420446566303,0.932114799373482,0.598
"Tb927.1.860","transmembrane protein, putative",-0.35378010331039,2.1771783546969,"Not Significant",0.35378010331039,0.78253104663206,0.00665
"Tb927.1.870","deoxyhypusine synthase, putative",-0.315129406220781,2.27083521030723,"Not Significant",0.315129406220781,0.80377889050668,0.00536
"Tb927.1.880","Midasin, putative",-0.792209001776834,3.29242982390206,"Not Significant",0.792209001776834,0.577459230280113,0.00051
"Tb927.1.890","hypothetical protein, conserved",0.980386285617329,4.0893755951108,"Not Significant",-0.980386285617329,1.9729936128072,8.14e-05
"Tb927.1.990","Enkuring domain-containig protein",-0.0608041733145841,0.191789027075778,"Not Significant",0.0608041733145841,0.958729564462874,0.643
"Tb927.10.10","variant surface glycoprotein VSG 10.1",1.0677335640042,0.806875401645538,"Not Significant",-1.0677335640042,2.09613780189949,0.156
"Tb927.10.1000","hypothetical protein",-2.15347817467992,3.87614835903291,"Down in MF",2.15347817467992,0.224770066677724,0.000133
"Tb927.10.10000","hypothetical protein, conserved",-1.45936053622942,1.64397414280688,"Down in MF",1.45936053622942,0.36365428064888,0.0227
"Tb927.10.10010","mRNA turnover protein 4 homolog, putative",-0.900489971799347,3.42829116819131,"Not Significant",0.900489971799347,0.535704762940588,0.000373
